order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,quantity,unit_price,discount,revenue,cost,profit
ORD-01157,2024-03-27,2024-04-02,CUST-0241,Elena Moore,Home Office,West,Colorado,Denver,Office Supplies,Binders,Presentation Binder Set,3,3.71,0.0,11.13,5.18,5.95
ORD-01158,2024-05-21,2024-05-25,CUST-0555,Mark Garcia,Consumer,South,Florida,Miami,Technology,Machines,Laminator A3 Pro,1,515.26,0.1,463.73,362.03,101.7
ORD-01159,2023-07-20,2023-07-25,CUST-0659,Andrew Moore,Corporate,South,Texas,Houston,Office Supplies,Labels,File Folder Labels,4,18.01,0.05,68.44,41.0,27.44
ORD-01160,2024-12-13,2024-12-14,CUST-0370,Barbara Thomas,Corporate,West,Arizona,Phoenix,Office Supplies,Labels,Name Badge Labels,1,15.52,0.0,15.52,7.2,8.32
ORD-01161,2023-10-14,2023-10-16,CUST-0765,Sandra Miller,Consumer,West,Washington,Seattle,Furniture,Furnishings,Monitor Stand Bamboo,1,97.17,0.05,92.31,51.02,41.29
ORD-01162,2024-09-18,2024-09-22,CUST-0650,Aarav Williams,Home Office,South,Tennessee,Nashville,Office Supplies,Storage,File Cabinet 3-Drawer,1,105.29,0.35,68.44,74.18,-5.74
ORD-01163,2023-12-15,2023-12-18,CUST-0701,Emily Thompson,Corporate,West,Arizona,Phoenix,Office Supplies,Labels,Name Badge Labels,6,6.91,0.05,39.39,17.02,22.37
ORD-01164,2024-08-12,2024-08-18,CUST-0227,Susan Clark,Home Office,East,Virginia,Richmond,Technology,Copiers,Laser Printer All-in-One,8,602.4,0.1,4337.28,2495.04,1842.24
ORD-01165,2024-01-14,2024-01-21,CUST-0502,Michael Brown,Consumer,North,Indiana,Indianapolis,Office Supplies,Paper,Colored Paper Assorted,2,19.42,0.15,33.01,23.35,9.66
ORD-01166,2023-09-25,2023-09-27,CUST-0644,Christopher Anderson,Corporate,North,Indiana,Indianapolis,Technology,Phones,Smartphone ProMax 14,3,739.72,0.0,2219.16,1491.25,727.91
ORD-01167,2023-07-23,2023-07-28,CUST-0596,Charles Perez,Consumer,North,Illinois,Chicago,Office Supplies,Binders,Clear View Binder Pack,2,11.3,0.05,21.47,12.86,8.61
ORD-01168,2023-12-01,2023-12-04,CUST-0222,Wei Miller,Corporate,West,California,San Francisco,Office Supplies,Storage,Plastic Storage Bins 6pk,2,36.2,0.25,54.3,41.86,12.44
ORD-01169,2023-02-16,2023-02-20,CUST-0154,Wei Shah,Corporate,South,Texas,Houston,Office Supplies,Paper,Recycled Copy Paper 500pk,1,39.94,0.05,37.94,24.75,13.19
ORD-01170,2024-06-20,2024-06-22,CUST-0751,David Davis,Home Office,South,Texas,Houston,Office Supplies,Pens,Gel Pen Fine Tip,2,6.23,0.1,11.21,6.64,4.57
ORD-01171,2023-12-23,2023-12-29,CUST-0339,Mark Chen,Corporate,North,Wisconsin,Milwaukee,Office Supplies,Paper,Cardstock Pack,3,43.88,0.05,125.06,77.4,47.66
ORD-01172,2024-04-05,2024-04-08,CUST-0172,Linda Clark,Consumer,South,Tennessee,Nashville,Office Supplies,Labels,Shipping Labels 200pk,2,14.91,0.1,26.84,15.93,10.91
ORD-01173,2023-11-21,2023-11-26,CUST-0295,Joseph Harris,Consumer,East,Virginia,Richmond,Furniture,Chairs,Stackable Conference Chair,1,592.69,0.3,414.88,447.98,-33.1
ORD-01174,2023-02-10,2023-02-15,CUST-0382,Yuki Harris,Corporate,South,Texas,Dallas,Furniture,Tables,Conference Table Oak,4,631.99,0.4,1516.78,2068.99,-552.21
ORD-01175,2023-11-30,2023-12-02,CUST-0006,Linda Ali,Consumer,West,Arizona,Phoenix,Furniture,Furnishings,Cable Management Kit,3,115.96,0.0,347.88,213.01,134.87
ORD-01176,2023-10-19,2023-10-23,CUST-0393,Priya Perez,Consumer,South,Florida,Miami,Furniture,Furnishings,Wall Clock Modern,5,75.0,0.2,300.0,299.21,0.79
ORD-01177,2023-10-27,2023-10-29,CUST-0007,Sandra Williams,Consumer,North,Michigan,Detroit,Office Supplies,Pens,Gel Pen Fine Tip,1,19.09,0.0,19.09,6.97,12.12
ORD-01178,2023-05-10,2023-05-12,CUST-0661,Paul Jackson,Consumer,West,California,Los Angeles,Furniture,Furnishings,Desk Lamp Classic,2,135.11,0.05,256.71,174.31,82.4
ORD-01179,2024-05-16,2024-05-21,CUST-0475,Carol Anderson,Consumer,West,Colorado,Denver,Office Supplies,Envelopes,Business Envelopes #10,1,10.65,0.0,10.65,4.8,5.85
ORD-01180,2023-12-25,2023-12-28,CUST-0765,Sandra Miller,Home Office,West,Washington,Seattle,Office Supplies,Binders,Clear View Binder Pack,3,7.18,0.0,21.54,9.58,11.96
ORD-01181,2023-05-26,2023-05-30,CUST-0795,Michael Martinez,Home Office,South,Florida,Miami,Technology,Accessories,USB-C Hub 7-Port,2,84.57,0.0,169.14,75.94,93.2
ORD-01182,2024-10-22,2024-10-24,CUST-0704,Elizabeth Robinson,Consumer,West,California,San Francisco,Technology,Accessories,USB-C Hub 7-Port,1,71.91,0.1,64.72,33.77,30.95
ORD-01183,2024-11-04,2024-11-06,CUST-0311,Sandra Singh,Consumer,West,California,San Francisco,Furniture,Bookcases,Glass Door Bookcase,1,375.04,0.1,337.54,298.5,39.04
ORD-01184,2024-07-07,2024-07-11,CUST-0316,Aarav Moore,Consumer,East,Maryland,Baltimore,Technology,Machines,Laminator A3 Pro,2,164.01,0.0,328.02,154.65,173.37
ORD-01185,2023-01-21,2023-01-24,CUST-0260,Carol Lee,Corporate,North,Wisconsin,Milwaukee,Technology,Phones,Business Desk Phone,3,725.29,0.2,1740.7,1089.06,651.64
ORD-01186,2024-08-19,2024-08-21,CUST-0179,Wei Martin,Consumer,East,Massachusetts,Boston,Furniture,Furnishings,Cable Management Kit,3,138.39,0.0,415.17,289.39,125.78
ORD-01187,2024-12-25,2024-12-28,CUST-0594,Mark Martinez,Home Office,North,Indiana,Indianapolis,Furniture,Tables,Conference Table Oak,3,171.06,0.35,333.57,376.85,-43.28
ORD-01188,2024-01-09,2024-01-14,CUST-0056,Barbara Taylor,Corporate,East,New York,New York,Office Supplies,Envelopes,Padded Mailer Pack,6,9.89,0.25,44.51,29.0,15.51
ORD-01189,2024-06-15,2024-06-21,CUST-0449,David Gonzalez,Consumer,East,Massachusetts,Boston,Technology,Copiers,Color Copier Office,2,626.23,0.3,876.72,785.92,90.8
ORD-01190,2023-02-11,2023-02-14,CUST-0310,Carol Kim,Consumer,West,California,Los Angeles,Technology,Copiers,Laser Printer All-in-One,2,1028.39,0.25,1542.59,1134.48,408.11
ORD-01191,2023-04-06,2023-04-08,CUST-0592,Ashley Smith,Consumer,North,Indiana,Indianapolis,Technology,Copiers,Laser Printer All-in-One,1,366.46,0.0,366.46,221.81,144.65
ORD-01192,2024-06-07,2024-06-11,CUST-0202,Andrew Shah,Home Office,West,Colorado,Denver,Furniture,Tables,Folding Utility Table,3,524.9,0.0,1574.7,1028.75,545.95
ORD-01193,2024-02-12,2024-02-14,CUST-0156,Christopher Wilson,Consumer,East,Maryland,Baltimore,Office Supplies,Storage,File Cabinet 3-Drawer,3,15.89,0.15,40.52,24.79,15.73
ORD-01194,2023-04-02,2023-04-05,CUST-0108,Steven Nguyen,Consumer,East,New York,New York,Technology,Phones,Conference Speakerphone,2,195.19,0.15,331.82,220.95,110.87
ORD-01195,2023-09-12,2023-09-16,CUST-0748,Kimberly Jackson,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Desktop Organizer,1,32.92,0.0,32.92,15.48,17.44
ORD-01196,2024-10-28,2024-11-02,CUST-0796,Mei Johnson,Corporate,East,Massachusetts,Boston,Furniture,Chairs,Executive Leather Chair,4,242.23,0.15,823.58,699.58,124.0
ORD-01197,2024-10-02,2024-10-08,CUST-0009,Jessica Anderson,Corporate,West,California,San Francisco,Furniture,Bookcases,Corner Bookcase Unit,4,134.1,0.1,482.76,401.77,80.99
ORD-01198,2024-12-18,2024-12-25,CUST-0359,Nancy Harris,Corporate,North,Illinois,Chicago,Technology,Phones,Business Desk Phone,3,600.97,0.0,1802.91,1041.4,761.51
ORD-01199,2024-12-12,2024-12-17,CUST-0795,Michael Martinez,Consumer,North,Illinois,Chicago,Furniture,Bookcases,Metal Storage Bookcase,2,258.02,0.0,516.04,392.81,123.23
ORD-01200,2024-01-11,2024-01-16,CUST-0134,Raj Perez,Consumer,East,New York,New York,Technology,Accessories,USB-C Hub 7-Port,2,36.76,0.0,73.52,34.42,39.1
ORD-01201,2023-05-07,2023-05-09,CUST-0237,Thomas Anderson,Corporate,East,Pennsylvania,Philadelphia,Technology,Phones,Conference Speakerphone,7,603.19,0.05,4011.21,2348.72,1662.49
ORD-01202,2024-08-27,2024-08-30,CUST-0130,Mark Robinson,Home Office,West,California,Los Angeles,Office Supplies,Pens,Permanent Marker Set,1,19.15,0.25,14.36,8.21,6.15
ORD-01203,2024-10-08,2024-10-11,CUST-0728,Paul Lewis,Home Office,East,New York,New York,Furniture,Chairs,Adjustable Swivel Chair,5,281.59,0.35,915.17,1144.04,-228.87
ORD-01204,2024-10-17,2024-10-20,CUST-0316,Aarav Moore,Corporate,West,Arizona,Phoenix,Technology,Copiers,Inkjet MFP Compact,4,713.08,0.3,1996.62,1788.87,207.75
ORD-01205,2023-09-15,2023-09-17,CUST-0258,Betty Ramirez,Consumer,East,New York,New York,Technology,Phones,Smartphone ProMax 14,2,658.08,0.0,1316.16,727.1,589.06
ORD-01206,2024-02-27,2024-02-29,CUST-0409,Sarah Robinson,Consumer,North,Wisconsin,Milwaukee,Furniture,Furnishings,Cable Management Kit,1,25.54,0.0,25.54,16.65,8.89
ORD-01207,2024-11-17,2024-11-19,CUST-0607,Carlos Miller,Consumer,South,Georgia,Atlanta,Technology,Phones,Conference Speakerphone,2,159.1,0.05,302.29,176.57,125.72
ORD-01208,2023-04-15,2023-04-19,CUST-0235,Joseph Robinson,Consumer,North,Minnesota,Minneapolis,Office Supplies,Envelopes,Security Envelopes 100pk,1,8.4,0.05,7.98,3.92,4.06
ORD-01209,2023-01-26,2023-01-29,CUST-0358,Ashley Lee,Corporate,West,Washington,Seattle,Office Supplies,Storage,Hanging File Folders 25pk,2,75.58,0.0,151.16,72.54,78.62
ORD-01210,2024-07-28,2024-07-30,CUST-0688,William Harris,Corporate,South,Tennessee,Nashville,Office Supplies,Binders,Clear View Binder Pack,4,27.89,0.25,83.67,70.0,13.67
ORD-01211,2023-03-22,2023-03-24,CUST-0247,Charles Williams,Home Office,South,Florida,Miami,Furniture,Chairs,Executive Leather Chair,2,589.91,0.05,1120.83,799.69,321.14
ORD-01212,2024-10-03,2024-10-08,CUST-0120,Sarah Moore,Consumer,South,Florida,Miami,Furniture,Bookcases,5-Shelf Wooden Bookcase,3,88.25,0.1,238.28,199.98,38.3
ORD-01213,2024-07-19,2024-07-24,CUST-0776,David Kumar,Corporate,South,Georgia,Atlanta,Technology,Phones,Wireless Headset BT,8,274.5,0.0,2196.0,1216.76,979.24
ORD-01214,2023-06-26,2023-06-30,CUST-0514,Kevin Taylor,Consumer,South,Tennessee,Nashville,Office Supplies,Storage,Hanging File Folders 25pk,3,80.28,0.0,240.84,152.87,87.97
ORD-01215,2024-08-27,2024-08-29,CUST-0425,Omar Patel,Consumer,West,Washington,Seattle,Furniture,Furnishings,Monitor Stand Bamboo,1,144.21,0.05,137.0,91.61,45.39
ORD-01216,2023-02-20,2023-02-24,CUST-0255,Robert Ramirez,Consumer,East,Massachusetts,Boston,Office Supplies,Binders,Presentation Binder Set,7,22.9,0.15,136.25,90.15,46.1
ORD-01217,2024-09-01,2024-09-05,CUST-0117,Thomas Jones,Home Office,West,California,Los Angeles,Furniture,Bookcases,Metal Storage Bookcase,4,451.04,0.35,1172.7,1407.75,-235.05
ORD-01218,2023-08-08,2023-08-12,CUST-0554,James Singh,Home Office,East,Maryland,Baltimore,Furniture,Tables,Standing Desk Pro,3,623.12,0.0,1869.36,1372.02,497.34
ORD-01219,2023-03-27,2023-03-31,CUST-0769,Donna Singh,Corporate,West,Arizona,Phoenix,Technology,Machines,Laminator A3 Pro,1,546.67,0.05,519.34,277.84,241.5
ORD-01220,2024-07-04,2024-07-08,CUST-0297,Sarah Martinez,Home Office,West,California,Los Angeles,Technology,Machines,Label Maker Portable,1,238.14,0.2,190.51,156.52,33.99
ORD-01221,2023-12-31,2024-01-05,CUST-0239,Margaret Perez,Corporate,West,Arizona,Phoenix,Office Supplies,Storage,Plastic Storage Bins 6pk,1,69.3,0.0,69.3,34.0,35.3
ORD-01222,2024-07-07,2024-07-11,CUST-0485,Charles Garcia,Corporate,North,Michigan,Detroit,Furniture,Furnishings,Cable Management Kit,3,31.07,0.0,93.21,62.03,31.18
ORD-01223,2024-10-25,2024-10-31,CUST-0524,Michelle Ramirez,Home Office,South,Tennessee,Nashville,Office Supplies,Binders,Clear View Binder Pack,2,18.11,0.05,34.41,20.71,13.7
ORD-01224,2024-02-06,2024-02-13,CUST-0489,James Clark,Corporate,East,New York,New York,Technology,Copiers,Color Copier Office,1,1484.09,0.2,1187.27,921.16,266.11
ORD-01225,2024-08-17,2024-08-20,CUST-0046,Aarav Singh,Consumer,West,California,San Francisco,Furniture,Furnishings,Cork Board Large,4,107.65,0.1,387.54,275.9,111.64
ORD-01226,2023-08-18,2023-08-21,CUST-0110,Sarah Anderson,Corporate,West,Colorado,Denver,Furniture,Bookcases,5-Shelf Wooden Bookcase,6,451.6,0.15,2303.16,2014.61,288.55
ORD-01227,2023-10-17,2023-10-20,CUST-0560,Andrew Moore,Consumer,East,Virginia,Richmond,Office Supplies,Paper,Cardstock Pack,2,25.39,0.0,50.78,28.04,22.74
ORD-01228,2023-01-12,2023-01-15,CUST-0396,Sandra White,Consumer,North,Minnesota,Minneapolis,Technology,Accessories,Laptop Stand Aluminum,2,62.29,0.0,124.58,48.92,75.66
ORD-01229,2023-08-16,2023-08-19,CUST-0714,Nancy Martinez,Consumer,South,Florida,Miami,Furniture,Bookcases,Corner Bookcase Unit,8,281.4,0.2,1800.96,2099.72,-298.76
ORD-01230,2024-08-12,2024-08-13,CUST-0065,Linda Brown,Consumer,East,New York,New York,Technology,Accessories,Mechanical Keyboard RGB,8,135.62,0.1,976.46,553.9,422.56
ORD-01231,2023-04-21,2023-04-25,CUST-0418,Omar Moore,Home Office,West,California,San Francisco,Furniture,Bookcases,Glass Door Bookcase,1,313.64,0.0,313.64,226.49,87.15
ORD-01232,2024-12-18,2024-12-20,CUST-0286,Carlos Thomas,Corporate,West,Washington,Seattle,Furniture,Chairs,Stackable Conference Chair,1,258.94,0.0,258.94,163.52,95.42
ORD-01233,2023-10-24,2023-10-29,CUST-0427,Steven Johnson,Consumer,East,Maryland,Baltimore,Technology,Phones,VoIP Handset Pro,1,188.74,0.1,169.87,102.97,66.9
ORD-01234,2024-07-13,2024-07-17,CUST-0747,Anthony Santos,Consumer,West,Arizona,Phoenix,Furniture,Chairs,Ergonomic Task Chair,1,139.81,0.1,125.83,115.9,9.93
ORD-01235,2023-12-01,2023-12-07,CUST-0642,Brian Brown,Consumer,East,Maryland,Baltimore,Technology,Accessories,Webcam HD 1080p,3,85.21,0.05,242.85,91.98,150.87
ORD-01236,2024-06-02,2024-06-05,CUST-0093,Betty Martin,Consumer,South,Georgia,Atlanta,Technology,Phones,Smartphone ProMax 14,1,186.88,0.1,168.19,125.58,42.61
ORD-01237,2023-07-04,2023-07-08,CUST-0490,Steven Santos,Home Office,East,Maryland,Baltimore,Technology,Phones,Wireless Headset BT,2,179.37,0.05,340.8,227.4,113.4
ORD-01238,2023-03-05,2023-03-09,CUST-0771,Mark Thompson,Corporate,North,Michigan,Detroit,Office Supplies,Pens,Gel Pen Fine Tip,3,9.39,0.0,28.17,11.9,16.27
ORD-01239,2024-06-11,2024-06-14,CUST-0614,Barbara Thomas,Consumer,West,California,Los Angeles,Furniture,Bookcases,Metal Storage Bookcase,7,205.46,0.0,1438.22,1119.58,318.64
ORD-01240,2023-02-18,2023-02-21,CUST-0385,Omar Thomas,Corporate,East,Virginia,Richmond,Technology,Machines,Electric Stapler Desktop,1,338.7,0.2,270.96,213.86,57.1
ORD-01241,2023-09-26,2023-10-01,CUST-0319,Karen Lewis,Consumer,North,Wisconsin,Milwaukee,Office Supplies,Pens,Fountain Pen Classic,3,18.06,0.2,43.34,23.35,19.99
ORD-01242,2023-11-12,2023-11-19,CUST-0197,Mei Singh,Corporate,North,Illinois,Chicago,Office Supplies,Binders,Presentation Binder Set,2,26.14,0.2,41.82,25.61,16.21
ORD-01243,2024-10-10,2024-10-13,CUST-0718,Charles Lopez,Consumer,East,Massachusetts,Boston,Technology,Copiers,Color Copier Office,1,1865.63,0.3,1305.94,1065.12,240.82
ORD-01244,2024-03-11,2024-03-13,CUST-0180,Ashley Lee,Consumer,East,Maryland,Baltimore,Office Supplies,Storage,Hanging File Folders 25pk,1,44.17,0.0,44.17,22.05,22.12
ORD-01245,2023-03-10,2023-03-12,CUST-0182,James Robinson,Consumer,North,Illinois,Chicago,Office Supplies,Envelopes,Security Envelopes 100pk,2,8.93,0.05,16.97,8.35,8.62
ORD-01246,2023-03-03,2023-03-09,CUST-0550,Elizabeth Johnson,Consumer,West,Arizona,Phoenix,Office Supplies,Storage,Hanging File Folders 25pk,1,119.08,0.25,89.31,58.21,31.1
ORD-01247,2023-06-27,2023-07-03,CUST-0367,Carlos Johnson,Consumer,North,Illinois,Chicago,Office Supplies,Storage,File Cabinet 3-Drawer,2,119.36,0.0,238.72,131.7,107.02
ORD-01248,2023-06-18,2023-06-21,CUST-0151,Anthony Taylor,Corporate,North,Illinois,Chicago,Furniture,Bookcases,Metal Storage Bookcase,5,388.87,0.0,1944.35,1383.41,560.94
ORD-01249,2024-03-16,2024-03-20,CUST-0396,Sandra White,Home Office,West,Colorado,Denver,Technology,Copiers,Color Copier Office,1,863.29,0.1,776.96,528.07,248.89
ORD-01250,2023-11-14,2023-11-18,CUST-0712,Jessica Ali,Corporate,West,Washington,Seattle,Office Supplies,Pens,Ballpoint Pen 12pk,6,2.57,0.0,15.42,5.74,9.68
ORD-01251,2024-10-30,2024-11-03,CUST-0347,Raj Hernandez,Corporate,North,Illinois,Chicago,Furniture,Tables,Conference Table Oak,3,265.62,0.05,757.02,586.92,170.1
ORD-01252,2024-07-04,2024-07-09,CUST-0504,Kevin Kumar,Corporate,South,Texas,Houston,Office Supplies,Storage,Hanging File Folders 25pk,1,94.06,0.0,94.06,59.42,34.64
ORD-01253,2024-10-18,2024-10-20,CUST-0174,Brian Nguyen,Consumer,North,Indiana,Indianapolis,Technology,Machines,Laminator A3 Pro,5,506.22,0.05,2404.55,1139.79,1264.76
ORD-01254,2023-01-13,2023-01-15,CUST-0069,Kevin Jones,Corporate,West,California,San Francisco,Furniture,Bookcases,Glass Door Bookcase,1,380.2,0.05,361.19,292.26,68.93
ORD-01255,2023-08-24,2023-08-28,CUST-0149,Jennifer Hernandez,Consumer,North,Minnesota,Minneapolis,Furniture,Bookcases,5-Shelf Wooden Bookcase,6,95.02,0.15,484.6,462.59,22.01
ORD-01256,2024-10-11,2024-10-15,CUST-0733,Carol Williams,Home Office,West,Arizona,Phoenix,Office Supplies,Envelopes,Business Envelopes #10,2,12.95,0.0,25.9,11.38,14.52
ORD-01257,2023-09-18,2023-09-22,CUST-0369,Mary Muller,Consumer,West,Arizona,Phoenix,Furniture,Bookcases,5-Shelf Wooden Bookcase,3,279.55,0.05,796.72,699.12,97.6
ORD-01258,2024-07-19,2024-07-23,CUST-0667,Donna White,Corporate,North,Minnesota,Minneapolis,Furniture,Chairs,Mesh Office Chair,7,368.32,0.1,2320.42,1858.78,461.64
ORD-01259,2024-08-04,2024-08-11,CUST-0541,Jennifer Gonzalez,Consumer,East,Virginia,Richmond,Furniture,Bookcases,Glass Door Bookcase,3,282.12,0.2,677.09,656.11,20.98
ORD-01260,2023-09-17,2023-09-18,CUST-0092,Mary Davis,Home Office,North,Indiana,Indianapolis,Technology,Machines,Label Maker Portable,1,171.02,0.0,171.02,93.58,77.44
ORD-01261,2024-07-24,2024-07-28,CUST-0167,Yuki Thomas,Corporate,East,New York,New York,Furniture,Chairs,Adjustable Swivel Chair,2,349.98,0.2,559.97,610.57,-50.6
ORD-01262,2024-08-03,2024-08-05,CUST-0528,Nancy Lee,Home Office,South,Tennessee,Nashville,Furniture,Tables,Conference Table Oak,4,240.84,0.0,963.36,735.81,227.55
ORD-01263,2023-08-24,2023-08-25,CUST-0065,Linda Brown,Corporate,West,Colorado,Denver,Office Supplies,Paper,Recycled Copy Paper 500pk,2,45.95,0.1,82.71,53.02,29.69
ORD-01264,2024-11-18,2024-11-24,CUST-0693,Mark Miller,Consumer,West,California,Los Angeles,Technology,Phones,Wireless Headset BT,2,232.55,0.0,465.1,234.39,230.71
ORD-01265,2023-10-24,2023-10-28,CUST-0657,William Chen,Home Office,South,Texas,Houston,Office Supplies,Pens,Highlighter Variety Pack,4,16.09,0.1,57.92,32.08,25.84
ORD-01266,2023-05-22,2023-05-25,CUST-0603,Carol Jones,Consumer,South,Texas,Houston,Furniture,Chairs,Mesh Office Chair,8,466.67,0.05,3546.69,2498.79,1047.9
ORD-01267,2023-01-04,2023-01-09,CUST-0338,Lisa Harris,Home Office,South,Florida,Miami,Furniture,Bookcases,5-Shelf Wooden Bookcase,1,459.23,0.05,436.27,360.24,76.03
ORD-01268,2024-11-15,2024-11-18,CUST-0076,Carlos Moore,Consumer,South,Georgia,Atlanta,Office Supplies,Paper,Recycled Copy Paper 500pk,5,36.68,0.3,128.38,99.92,28.46
ORD-01269,2023-10-16,2023-10-19,CUST-0332,Jessica Clark,Consumer,South,Tennessee,Nashville,Office Supplies,Envelopes,Padded Mailer Pack,3,2.55,0.05,7.27,3.85,3.42
ORD-01270,2024-03-16,2024-03-19,CUST-0568,Elena Clark,Consumer,West,Arizona,Phoenix,Technology,Machines,Laminator A3 Pro,2,281.98,0.0,563.96,345.03,218.93
ORD-01271,2023-08-28,2023-09-01,CUST-0533,Carlos Singh,Home Office,West,Colorado,Denver,Technology,Machines,Binding Machine Heavy,1,117.78,0.2,94.22,71.21,23.01
ORD-01272,2024-03-15,2024-03-19,CUST-0080,Ashley Smith,Corporate,North,Illinois,Chicago,Technology,Accessories,Wireless Mouse Ergonomic,1,14.23,0.05,13.52,6.13,7.39
ORD-01273,2024-12-19,2024-12-22,CUST-0647,Carol Taylor,Corporate,West,California,San Francisco,Office Supplies,Paper,Cardstock Pack,3,49.0,0.0,147.0,72.82,74.18
ORD-01274,2024-08-08,2024-08-10,CUST-0075,Yuki Chen,Corporate,West,Arizona,Phoenix,Office Supplies,Paper,Legal Size Paper Ream,1,26.9,0.0,26.9,14.37,12.53
ORD-01275,2023-05-22,2023-05-25,CUST-0190,Richard Lewis,Corporate,East,Virginia,Richmond,Furniture,Bookcases,5-Shelf Wooden Bookcase,3,335.59,0.3,704.74,910.35,-205.61
ORD-01276,2023-07-01,2023-07-05,CUST-0489,James Clark,Consumer,South,Florida,Miami,Furniture,Bookcases,Glass Door Bookcase,1,191.89,0.2,153.51,169.2,-15.69
ORD-01277,2023-10-28,2023-11-02,CUST-0047,Thomas Lee,Consumer,South,Texas,Dallas,Furniture,Tables,Conference Table Oak,2,783.42,0.2,1253.47,1562.13,-308.66
ORD-01278,2023-02-20,2023-02-23,CUST-0722,Michelle Lee,Home Office,West,California,Los Angeles,Office Supplies,Binders,Presentation Binder Set,1,25.34,0.25,19.0,13.17,5.83
ORD-01279,2023-07-01,2023-07-07,CUST-0626,Ashley Jackson,Consumer,South,Georgia,Atlanta,Furniture,Chairs,Executive Leather Chair,3,342.74,0.3,719.75,875.3,-155.55
ORD-01280,2024-04-08,2024-04-10,CUST-0430,Omar Thomas,Consumer,North,Indiana,Indianapolis,Office Supplies,Paper,Legal Size Paper Ream,4,7.97,0.3,22.32,17.04,5.28
ORD-01281,2024-10-18,2024-10-24,CUST-0094,Sarah Brown,Consumer,West,California,Los Angeles,Technology,Accessories,Laptop Stand Aluminum,1,178.32,0.2,142.66,72.52,70.14
ORD-01282,2023-03-30,2023-04-02,CUST-0766,Mei White,Home Office,South,Texas,Dallas,Office Supplies,Paper,Colored Paper Assorted,1,11.13,0.05,10.57,6.48,4.09
ORD-01283,2024-03-16,2024-03-20,CUST-0005,Yuki Chen,Home Office,East,New York,New York,Technology,Copiers,Inkjet MFP Compact,1,1458.43,0.1,1312.59,926.69,385.9
ORD-01284,2024-08-04,2024-08-07,CUST-0569,Nancy Kim,Corporate,North,Wisconsin,Milwaukee,Office Supplies,Binders,D-Ring Binder Heavy Duty,2,10.53,0.0,21.06,11.54,9.52
ORD-01285,2024-04-30,2024-05-03,CUST-0552,Sarah Hernandez,Consumer,North,Illinois,Chicago,Furniture,Bookcases,Glass Door Bookcase,2,99.07,0.1,178.33,140.82,37.51
ORD-01286,2024-09-17,2024-09-21,CUST-0071,Kevin Robinson,Consumer,East,Massachusetts,Boston,Office Supplies,Pens,Fountain Pen Classic,4,15.75,0.0,63.0,24.16,38.84
ORD-01287,2023-06-05,2023-06-07,CUST-0280,Andrew Patel,Home Office,West,Colorado,Denver,Office Supplies,Binders,Presentation Binder Set,8,29.72,0.25,178.32,97.05,81.27
ORD-01288,2024-07-08,2024-07-12,CUST-0182,James Robinson,Consumer,East,Massachusetts,Boston,Office Supplies,Binders,3-Ring Binder 2in,1,11.93,0.2,9.54,6.27,3.27
